"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"2010007H06Rik",10.7741666612159,-1.0376898417496,1.41489443607416,-0.733404426007094,0.463311800514705,0.696103515623895
"2010013B24Rik",11.8231003696703,-0.10933844731559,0.6718552884115,-0.162741068205482,0.870722310254788,0.944345340386936
"2010016I18Rik",29.4933757468894,-0.0683334025221875,0.660078381619642,-0.103523163952919,0.917547766085124,0.965885251446129
"2010109A12Rik",79.9941541850233,0.113607911184347,0.298679695740869,0.380367038015574,0.703672978990469,0.858131669399693
"2010204K13Rik",25.3232217234584,1.37009468783459,0.522363421725076,2.62287639381396,0.00871908989551264,0.0460984058828996
"2010300C02Rik",26.1855052822359,0.797683602515326,0.898462961326378,0.887831370742012,0.374631465527449,0.616716027500073
"2010315B03Rik",719.574973785672,0.220992058408151,0.264486468112032,0.835551474469169,0.403407277458453,0.644989837367391
"2010320M18Rik",68.9333913798519,0.509273017005164,0.327119116226913,1.55684272713642,0.119507830032382,0.304457720895721
"2200002D01Rik",14.4880536905451,-0.000635174366494939,0.746320210563814,-0.000851074857017594,0.999320940593475,0.99969806702204
"2210016F16Rik",1799.57872041762,0.43780250686542,0.0961351535233972,4.55403139038903,5.26274977839557e-06,0.000107238524359769
"2210016L21Rik",445.125307951857,0.619776691288811,0.179498882212858,3.45281643901188,0.000554766371768252,0.00530171597481733
"2210408F21Rik",35.063171116428,0.140315010417088,0.477320242898908,0.293964089109049,0.768785344324993,0.891239749040109
"2210408I21Rik",141.969818336252,-0.13233695408156,0.321641318259333,-0.411442642996692,0.680747990831294,0.844666764858967
"2210417A02Rik",3.70947437406069,1.74437304479997,1.74465288754935,0.999839599755701,0.317388138415047,NA
"2210418O10Rik",94.4314333513018,0.666859491715252,0.593106519555891,1.12435029750573,0.260864448464685,0.498932902220462
"2300009A05Rik",155.659933745702,-0.0337292984654198,0.277046146779479,-0.121746138170502,0.903100072016477,0.95878396779502
"2310001H17Rik",19.1948365924914,2.43329833533351,0.794336804014548,3.06330806156244,0.00218904581965557,0.0160211388373045
"2310009A05Rik",246.004857995158,0.495555162624599,0.194044928061626,2.55381662161878,0.0106549355740462,0.0534460816224507
"2310009B15Rik",57.5150453215789,0.00663270579323363,0.324999317495261,0.0204083683755131,0.983717608243277,0.993659867791075
"2310010J17Rik",5.84184871329749,0.696792509973321,0.880876462669047,0.791021828261873,0.428931253800985,NA
"2310011J03Rik",1180.51421278803,0.0245126112303053,0.098848899728507,0.247980617868588,0.804149403209312,0.910169291538489
"2310015A10Rik",66.9768015921573,-0.0918341839770831,0.345789742882503,-0.265578103073716,0.79056415136685,0.904426974532998
"2310022A10Rik",506.071799689011,-0.128265448704306,0.156162893335096,-0.821356763857293,0.411443083442536,0.651923221336957
"2310022B05Rik",225.681219415463,-0.193536013543419,0.293444568527248,-0.65953176272693,0.509554356551263,0.730261350972068
"2310033P09Rik",507.257219130416,-0.0557047780846303,0.178234796231543,-0.312535931604875,0.754633260180136,0.88418509841096
"2310034G01Rik",10.2089311308542,0.871536305518173,1.01561534025577,0.858136216511548,0.39081725119887,0.632554044431971
"2310039H08Rik",102.051787246303,0.283280773457412,0.27817134625355,1.01836791341983,0.308503144795259,0.553810438534588
"2310040G24Rik",141.292697795443,-0.0812811879922065,0.217415178543047,-0.373852407807458,0.708514126143919,0.860329415263328
"2310043M15Rik",6.00048558921176,-0.767648012872135,1.55754618089789,-0.4928573048342,0.622113416739462,NA
"2310047D07Rik",10.6244625701817,0.0775440765104709,0.741253251011789,0.104612123325767,0.916683594470905,0.965506177114367
"2310057M21Rik",480.749737637748,0.112496243896927,0.238339936976743,0.471999134194219,0.636927406582575,0.818313785689839
"2310058D17Rik",23.7163725108476,-0.597770789982219,0.525294203919937,-1.13797332146716,0.255131622544865,0.492406502784665
"2310061I04Rik",327.592557565707,-0.0386330855902075,0.235513738252352,-0.16403750319148,0.86970162039806,0.944163280335911
"2310068J16Rik",5.98952330334904,0.427093569310076,0.844599180318772,0.505676040496369,0.613084090722225,NA
"2410002F23Rik",1056.83814653573,-0.0472162245148906,0.171444586446577,-0.275402248000426,0.783007217186404,0.899861142183011
"2410004B18Rik",733.507935031822,-0.241918498930675,0.14362014749741,-1.68443288177961,0.0920980405347377,0.253875519631942
"2410004P03Rik",2.12008624078501,3.40175064969287,4.04244869186718,0.841507439917962,0.400063718831368,NA
"2410006H16Rik",77.7966684183621,0.74352292596736,0.267806091552159,2.77634807206224,0.00549733207656252,0.0324277292048176
"2410022M11Rik",104.394205732925,-0.378806573181469,0.277926834734024,-1.36297228565204,0.172891245221829,0.385070733543901
"2410131K14Rik",536.613024924381,0.0883447354424856,0.187737384459099,0.470576149215142,0.63794344313403,0.818991352502975
"2500002B13Rik",12.9058772987612,1.0206261816547,1.06686520729769,0.95665898060345,0.338739408531649,0.582060488221499
