"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Frs3",106.208539941984,1.08022767287191,0.86671661175686,1.2463447200836,0.212637866552826,0.62384126252924
"Fry",690.682407263614,-0.360161870772045,0.380010829697238,-0.947767386153158,0.343247887113892,0.744649820576476
"Fryl",842.562336191194,-0.299640366189582,0.450374080735656,-0.665314410856282,0.505849415218097,0.841658457418638
"Fscn1",10939.583273659,0.151863300244131,0.275832733760716,0.550563010320132,0.581933271520321,0.874140828989452
"Fstl4",4.94960812128017,-5.86662184834239,4.59221756138167,-1.27751391782433,0.201420869966685,NA
"Fth1",60394.5631476278,1.49418873001514,0.252288792437937,5.92253312395045,3.17019923835619e-09,8.31756763434839e-07
"Ftl1",63247.9790177657,0.942104116858622,0.225843010882404,4.17149998655117,3.02601074914291e-05,0.00196476738338289
"Ftl1-ps1",1694.86539383941,0.894619677473197,0.274858289388869,3.2548397192689,0.00113456376793079,0.031593434118623
"Fto",2962.32547370388,-0.539426389704889,0.247487759157469,-2.17960836342482,0.0292865043298365,0.237844156452545
"Ftsj1",528.480595965366,-0.471766673999906,0.236241401511134,-1.99696865571495,0.0458285880677974,0.305745889050131
"Ftsj3",1282.04821580147,0.572622105183207,0.278901085823146,2.05313688002746,0.0400593040217289,0.282422123321755
"Ftx",151.381208581516,-0.494583191671574,0.448852991017741,-1.10188235696089,0.270512819766289,0.682707658208758
"Fubp1",2400.38323023853,-0.396789732656823,0.180101686755477,-2.20314279008137,0.0275846860732864,0.2302783923105
"Fubp3",1573.74985756593,0.124727225524696,0.206239728956963,0.60476817999855,0.545333039035642,0.859253477149091
"Fuca1",7091.8044578006,0.361292750460626,0.155439487456106,2.32433055701274,0.0201077842845735,0.192015643721461
"Fuca2",8616.9169505219,0.400117501388077,0.165181736141466,2.42228657195736,0.0154231825468021,0.163868127951808
"Fundc1",2484.0893019253,0.0569801493118774,0.203543836178433,0.279940431416094,0.779523207036717,0.949098779024343
"Fundc2",340.467715244688,0.962450288242123,0.415776844727671,2.31482416696994,0.0206225567869376,0.19429046331451
"Fuom",39.7624909009074,2.01924434228256,0.821317738935929,2.45854222617743,0.0139502370152322,0.154874133910039
"Furin",3159.25950495829,-0.0374646950404624,0.221949477014339,-0.168798302858997,0.86595529329283,0.969580321422454
"Fus",1261.43214149868,1.14356174382251,0.425761351769823,2.68592191158006,0.00723299909906974,0.107401617619899
"Fut10",994.770137397341,-0.324452749484708,0.302725304914316,-1.07177280596527,0.283822090299834,0.697475290041692
"Fut11",2807.75646621754,-0.297541691800622,0.214575365512715,-1.38665354752939,0.165547431672166,0.561939468748335
"Fut4",386.466822945048,-0.118951881987361,0.429178248033191,-0.277161954345277,0.781655751666319,0.949236172696053
"Fut7",63.3213450428876,4.59611321442802,1.30219919255626,3.52950089410339,0.000416344297712804,0.0153808111821719
"Fut8",1348.99192832112,-0.0488651271981008,0.235149377378695,-0.207804620802402,0.835381524496464,0.963351603041486
"Fuz",285.386736563272,0.226125621179858,0.449409986715105,0.503161095356802,0.61485101509928,0.883878413297142
"Fv1",24.0979099783718,1.48191548495067,1.69503866093677,0.874266480819784,0.381973148897274,0.77233179071747
"Fxn",77.2334121579821,0.247963214888963,0.605923405631313,0.409231946784774,0.682369451879102,0.914854695313144
"Fxr1",766.022125710603,-0.272663045248692,0.293025679223569,-0.930509046071211,0.352107582628949,0.75181781801657
"Fxr2",1468.56335753111,-0.19349526110284,0.210400124849123,-0.919653737095425,0.357753735556868,0.754913701241787
"Fxyd1",19.2532018517077,1.35504860268687,1.55933912750244,0.868989034384858,0.38485312859754,0.774538062980922
"Fxyd2",7.85893285908554,0.558379335098569,1.6375142080223,0.340992055130286,0.733109562786482,NA
"Fxyd5",859.13522672641,2.75236802846467,0.475526410890115,5.78804450274936,7.12105474376578e-09,1.69533851455283e-06
"Fxyd6",45.518271729594,5.41453941526321,1.90293318172349,2.84536496986155,0.00443605630565673,0.0801919908345028
"Fyb",4629.04108730305,0.281017542560452,0.174215633542877,1.61304434536462,0.106734873807561,0.465075520917893
"Fyco1",798.236163337485,-0.309980055994674,0.412244226583605,-0.751933043583348,0.452091325444022,0.815401049974324
"Fyn",623.494318146935,0.310626853977818,0.356979516429983,0.870153159162406,0.384216710007577,0.773979489948126
"Fyttd1",2737.59161490613,-0.169944944363281,0.270719883245022,-0.627751986024123,0.530166424000371,0.852727043506675
"Fzd4",760.322363032697,-1.44800477872269,0.437652240165521,-3.3085738991649,0.000937724336778954,0.0276010956962054
"Fzd5",36.2360661113306,0.721406813681567,1.48167130869903,0.486887212734782,0.62633826125052,0.88931156388223
"Fzd6",15.584724114859,-1.39837303857068,3.17351401283663,-0.440638684094149,0.659474592765162,0.903919206138936
"Fzd7",553.700640123846,0.63794969123049,0.974815016388372,0.654431538810362,0.512833820669878,0.845204218047415
"Fzd8",505.236117249497,1.20857770692244,0.396417456992773,3.04874996194852,0.00229795653483762,0.0505000499348247
"Fzd9",19.2374496718322,1.68887863956516,1.94092669868602,0.870140351363352,0.384223708433432,0.773979489948126
"Fzr1",1949.0757362278,-0.432937934488781,0.158419429404974,-2.732858817349,0.00627872395877254,0.0996499345721258
"G0s2",17.4464941013149,-0.525431080386652,0.987853486286986,-0.531891710340138,0.594800999029893,0.878865966621632
"G2e3",551.784459331088,0.930694207477177,0.613096444142478,1.5180225172875,0.129008722289516,0.505189197000919
"G3bp1",6329.26521782847,0.11681886576569,0.134171421104464,0.87066876689587,0.383935036875568,0.773979489948126
"G3bp2",7252.94169299202,-0.257597956807041,0.210995972180404,-1.22086670254915,0.222136493502289,0.634156292199604
"G430095P16Rik",55.3216820510873,-0.179336135197757,0.576690104266141,-0.310974878658563,0.755819719367181,0.940964059697898
"G530011O06Rik",1807.70816473482,0.442698112281907,0.442209385235428,1.00110519374486,0.316775954356419,0.727530770248949
"G630030J09Rik",6.09953839875214,1.91610842275891,2.27878854254572,0.840845206558022,0.400434657909749,NA
"G6pc3",2083.82102479767,0.0969276387339618,0.154067662933272,0.629123833571371,0.52926798826293,0.852727043506675
"G6pdx",3157.40244412733,-0.111175376394959,0.175649840674774,-0.63293753053159,0.526774438080124,0.851770080610149
"G730003C15Rik",13.8870741830476,1.31651879768796,2.14452335614356,0.613898092513864,0.53928267076889,0.857260804253265
"Gaa",8784.73680777309,0.713821386205058,0.218201916135808,3.27138000823412,0.00107023994434894,0.0303884831641305
"Gab1",3430.77116894058,-1.15278560742616,0.249295007168796,-4.62418249173203,3.76078661960719e-06,0.000371912867551308
"Gab2",1062.57136942897,0.0702602321094059,0.259297183139467,0.270964116380761,0.786418631103762,0.949849485294059
"Gab3",361.726596071053,0.133185501135591,0.39674825083841,0.335692724174946,0.737102593031711,0.9349966389754
"Gabarap",7773.77811208734,0.722119644144872,0.235504287029007,3.06626963464121,0.00216747757184183,0.0491447824754825
"Gabarapl1",1364.85847266705,0.441213779431129,0.26809997626705,1.64570614878251,0.0998242724891606,0.450611252500228
"Gabarapl2",3186.45132693092,0.0402381971192825,0.183275106633838,0.219550804570932,0.826221008755393,0.96038854326938
"Gabbr1",407.184597134964,-0.523416618169241,0.415910321036416,-1.25848432148769,0.20821665385593,0.618231215267024
"Gabbr2",6.55425443734717,-1.93124463740627,3.95369646636488,-0.48846557995432,0.625220100283734,NA
"Gabpa",1440.09310562364,-0.539215951186768,0.317462831657616,-1.69851679445836,0.0894102656632614,0.427944294626541
"Gabpb1",1806.63422768107,-0.436913330529393,0.237482028072332,-1.83977429397865,0.0658013809190388,0.3666851118748
"Gabpb2",286.139261403694,-0.196046858678926,0.509150023563474,-0.385047333017525,0.700202347316686,0.920617854070701
"Gabra1",10.4819714401047,-2.33772334283458,5.96553266466802,-0.391871685940165,0.695153024537612,0.919802177290626
"Gabrb1",9.10554399738577,-4.21616327864764,3.63316246276284,-1.16046648666557,0.245858930811037,0.657943883119626
"Gabrd",9.90967791928715,-0.77939806327514,2.31240731580103,-0.337050509202853,0.736078824596997,0.934943836663698
"Gabrg1",6.90768205793293,-0.341458829718839,4.31072380535443,-0.0792114839959607,0.936864410387851,NA
"Gabrq",5.84397423160112,1.09944651804756,4.7650272990267,0.230732469942435,0.817522646686719,NA
"Gad1",8.23272298437536,1.14373074427315,4.40073458018394,0.259895415966064,0.794944447338305,NA
"Gad2",1.23296744317373,-0.791635727891187,6.6947346283928,-0.118247514178353,0.905871543142457,NA
"Gadd45a",32.4499832748203,-1.23847243971938,0.803334857803541,-1.54166401182389,0.123155261546799,0.493917034013452
"Gadd45b",39.2467997026977,2.58066793244961,1.05986431788393,2.43490406168408,0.0148957385274847,0.160384936774994
"Gadd45g",176.869740213076,-0.0212402716354684,0.424809666668637,-0.0499995016639685,0.960122785441178,0.992513536687388
"Gadd45gip1",793.154660311951,-0.238400721105251,0.236070219241538,-1.00987207056951,0.312556585273206,0.723780686721048
"Gadl1",115.950205569917,-0.0564216161657258,0.570312039289136,-0.0989311329216412,0.921192949656211,0.984451972522967
"Gak",4135.16532935053,0.0769380780879655,0.189930170752086,0.405086131304498,0.685414200417441,0.916166038736392
"Gal3st1",8.95660186154675,2.79267162485829,2.03700627870781,1.37096858956657,0.170384747880329,NA
"Gal3st4",17169.3825638245,0.0893355997374421,0.179967576393873,0.496398304225224,0.619613421265708,0.885870790012449
"Galc",1631.75286961734,0.344583256017992,0.2519449490647,1.36769265388012,0.171408300357336,0.569118055112065
"Gale",60.9337808994845,0.00758378751494393,0.677758775005767,0.0111895084130477,0.991072250294608,0.997524612464782
"Galk1",584.738021525446,0.201779405695411,0.27172481064541,0.742587344954395,0.45773155259135,0.818100492161044
"Galk2",1187.41097577633,0.396858210956028,0.188509953760445,2.10523743197321,0.0352706454186361,0.264704855517797
"Galm",800.124392688747,-0.0208219443527314,0.268971411905095,-0.0774132247187603,0.938294820549951,0.988078090834972
"Galns",1070.79763340919,0.406685038227274,0.274706572051199,1.48043432376083,0.138757375669107,0.520621842147976
"Galnt1",9393.62007467645,-0.026332357010246,0.255185357994574,-0.103189137563316,0.91781286085824,0.98356662746483
"Galnt10",4624.21677922304,0.306087380898128,0.232788936059775,1.31487082710637,0.188553318684925,0.591131090431945
"Galnt11",921.177686999358,0.330934903115735,0.223814863407989,1.47861003544022,0.139244569035691,0.521309722654131
"Galnt12",2149.24378138404,-0.846027699519656,0.194033304763227,-4.36021898690041,1.29932346597776e-05,0.00101236984718849
"Galnt16",22.702455779593,0.171917566886083,1.59647278684607,0.107685873697676,0.914244875501917,0.983193256081894
"Galnt2",2446.91005855652,-0.467789658633302,0.21560889236112,-2.16962136167282,0.0300355417523771,0.241637625011615
"Galnt3",311.551304113806,0.397712052778519,0.471252292922841,0.843947199305484,0.398698911416549,0.783803277477839
"Galnt4",2740.56623119298,-0.16367872563747,0.338603769944679,-0.483393098854782,0.628816647338103,0.890445106522751
"Galnt6",329.074516927786,0.154328598780202,0.631490068845141,0.244388006073374,0.806930329977439,0.957619894968149
"Galnt7",2006.12423207987,0.48140180211156,0.228997488326137,2.10221433270024,0.0355345048465453,0.265712227874483
"Galnt9",14.3940569443982,0.590748458566566,2.39431341578279,0.246729795135625,0.805117346098942,0.957029717370398
"Galt",356.705459596699,0.0101474010244224,0.330000397455315,0.0307496630388044,0.975469184490835,0.995271203567504
"Gamt",260.96596412692,0.0817596270327733,0.374176417840941,0.21850555816569,0.827035228155507,0.960794873533264
"Gan",205.377773427622,-0.0453087536250688,0.5333963733652,-0.0849438726761783,0.932306012455098,0.986768545387471
"Ganab",4640.90749579539,0.185695734034849,0.143568291950346,1.29343138037104,0.195861902691766,0.599523957382224
"Ganc",759.137402909495,0.0570263490638362,0.329890927271476,0.172864254059669,0.862758129733226,0.968712752528552
"Gap43",10.3184686704209,0.0283176899014488,2.54101745298199,0.011144232743548,0.991108372799988,0.997524612464782
"Gapdh",23515.4689758717,0.91964351391903,0.352764411520155,2.60696227818459,0.00913494232139612,0.122972584799862
"Gapt",9.05531723315982,2.36070574541426,3.28711355465511,0.71816981864563,0.472652584969241,NA
"Gapvd1",3516.00392057182,-0.208525065565644,0.287921064742671,-0.7242438678532,0.468916031245979,0.822841566656601
"Gar1",341.715804159989,0.172254517619704,0.32966022105555,0.522521392081086,0.60130735599339,0.880146310205412
"Garem1",31.5525075396104,-0.711715821480712,1.65447461613817,-0.430176331832748,0.667067377482792,0.905942370418475
"Garnl3",1151.70486571805,-0.29939280677737,0.286240942755228,-1.04594683030159,0.295585581291679,0.709096516716891
"Gars",2787.44793305921,0.304408956602809,0.20147138722705,1.51092897503978,0.130806547637149,0.509436224302693
"Gart",1732.14013439932,0.263400408699955,0.191746728197035,1.37368919499523,0.169538192735418,0.56553788422588
"Gas1",24.2824952842472,1.12149029278777,1.52431206557115,0.735735364246138,0.461891763494361,0.819432257525021
"Gas2",40.5911009954862,-0.43699193035951,1.20562852295555,-0.362459847323654,0.717008423665265,0.927630099088322
"Gas2l1",725.281066252342,-0.0125101644977053,0.401411424036037,-0.0311654421090472,0.975137599720904,0.995271203567504
"Gas2l3",274.691285592688,1.06032644257542,1.08165001899005,0.980286066620207,0.326944930535344,0.73511311360645
"Gas5",720.420608741742,0.434950785684323,0.317805629484134,1.36860629684358,0.171122374639695,0.56875626896792
"Gas6",5732.89884539179,-0.0201501024166326,0.250201584831364,-0.0805354707493711,0.935811386265531,0.987747569717635
"Gas7",42.2702901019163,3.89569816394181,1.47087038421582,2.64856659413859,0.00808339217573702,0.114449438118144
"Gas8",219.694396008092,0.196795369418027,0.445778949747591,0.441464025004897,0.658877100103527,0.903908227396323
"Gask1b",19.0374744704693,1.86370000648399,2.51407183671424,0.741307380030854,0.458507087988113,0.818235303050413
"Gata2",13.7698989430879,0.146080885850522,2.42210005546643,0.0603116644668881,0.951907411957869,0.991553695108266
"Gatad1",167.898521962502,0.645981503198163,0.441286605583969,1.46385930373598,0.143232394823075,0.527167382721287
"Gatad2a",2991.9382432746,-0.148541461354585,0.155867495600114,-0.952998319390954,0.340590922217063,0.742410321281499
"Gatad2b",852.678797094623,-0.31737561984322,0.385858808710009,-0.822517492614101,0.410782435137521,0.791503751235053
"Gatb",862.491600072513,0.315583918470603,0.294939632280869,1.0699949546627,0.28462157972458,0.697689987619127
"Gatc",1987.54068138134,-0.322672172220647,0.153260919298549,-2.10537802916404,0.035258414741325,0.264704855517797
"Gatd1",1087.55230791217,0.341494909386727,0.192883145944489,1.77047563028139,0.0766479405483159,0.398646970494415
"Gatd3a",492.20645083955,-0.181498117217557,0.402798071013322,-0.450593312825358,0.652282687165154,0.901912649305596
"Gatm",8027.63353845176,-0.0560151700730687,0.183906588057501,-0.304584901850035,0.760682320541651,0.941447667889352
"Gba",7160.97215952182,0.395509676052109,0.162192782202889,2.4385158863442,0.0147477104524289,0.159997101752259
"Gba2",1022.58367408835,-0.192695309739244,0.31843337440772,-0.605135407360026,0.545089029701985,0.859253477149091
"Gbe1",1240.1491075052,-0.120407094644324,0.251415306229804,-0.47891712103744,0.631997590423181,0.892276971537184
"Gbf1",1688.4283953491,0.0820159946886639,0.313220380857114,0.261847567084335,0.79343896485465,0.952488466190494
"Gbgt1",96.1184611832224,-1.37652253625922,0.528715459965933,-2.60352238678233,0.00922712413631602,0.12343798948645
"Gbp2",573.171095962434,0.579719738066074,0.428864218937356,1.35175589957705,0.17645341616638,0.578105279876397
"Gbp3",733.0859242662,-0.189975194443562,0.355528089455159,-0.534346511789537,0.593101818053617,0.878501955404609
"Gbp4",43.1552573468792,-0.517587069190038,1.93165609893922,-0.267949905510755,0.788737878690857,0.950970631855542
"Gbp5",198.200083340062,1.65868694587003,0.685792064121235,2.41864412355871,0.0155784728757584,0.164705133370699
"Gbp6",116.971472606908,4.32434588925527,1.41073276803807,3.06531895141927,0.00217437978803296,0.049214483371394
"Gbp7",2045.04738029676,-0.609843990888202,0.35029259054123,-1.74095601036249,0.0816912896197965,0.410885453580635
"Gbp8",22.2451834377161,1.85806319325171,1.79681435057565,1.03408746299051,0.301095276683071,0.714231646517047
"Gbp9",953.876967137455,-0.262041109874232,0.37823951967774,-0.692791462133547,0.48844043100399,0.832724277532166
"Gca",420.137668764134,0.622205322434403,0.45029862645848,1.38176153751109,0.167044932443535,0.563462115742659
"Gcat",103.241188822418,2.64057820956461,0.795106566230383,3.32103685432211,0.00089683693953728,0.0269029987034442
"Gcc1",945.837248613749,0.00173558809493189,0.263072050869267,0.00659738687252028,0.994736085058567,0.999031749724171
"Gcc2",715.311598825674,0.990573355237115,0.45633425214374,2.1707188329249,0.0299524326975856,0.24142224122894
"Gcdh",429.415288008238,0.433918329796338,0.308131880280978,1.40822276942152,0.159065116023505,0.552670321213949
"Gcfc2",257.483994310323,-0.30770881795128,0.501683685425151,-0.613352251410195,0.539643450867734,0.857372453243881
"Gch1",262.50843182858,0.213329807096641,0.294407454201137,0.724607356411892,0.468692944602438,0.822841566656601
"Gck",16.3051273019284,-0.995546141621619,2.26315833083967,-0.439892396415877,0.660015043188549,0.904214982441602
"Gclc",2607.95187598261,-0.329239798985668,0.266721544900325,-1.2343952158372,0.217055670881433,0.629192267159348
"Gclm",1155.07878971552,-0.527190078007641,0.321680337374422,-1.63886323395022,0.101241746243048,0.454254329338043
"Gcm2",14.6241252071321,3.42016683084788,2.76389558719019,1.23744429662947,0.215922182211372,0.627557657060358
"Gcn1",3167.92568568891,0.185688086779615,0.291176094002591,0.637717486442972,0.523657600533253,0.850117245911131
"Gcnt1",10451.9582549268,0.0299290183731618,0.24820543364665,0.120581640512227,0.904022411469437,0.979936007971921
"Gcnt2",2025.68507687158,0.734200046652003,0.27509435963652,2.6689025817254,0.00760995188813108,0.110922382623371
"Gcnt7",72.1741868358024,-1.37332815676549,0.694043974804482,-1.97873363449681,0.0478460039773893,0.312768239044546
"Gcsh",394.159063727973,-0.0523498081598048,0.36934330723447,-0.1417375301905,0.887287329385454,0.975537132146188
"Gda",7.1365264312185,1.54207317118382,6.71283401369822,0.229720140262229,0.818309243728235,NA
"Gdap1l1",19.9012815320647,1.03133987076163,1.39258748277449,0.740592518257354,0.458940545779489,0.818440790198516
"Gdap2",1455.64550622895,-0.314978883135884,0.212059028996165,-1.48533587382209,0.137454873404149,0.518368979901361
"Gde1",2397.62173489989,0.40444549429898,0.240802986014214,1.6795700958422,0.0930409900417845,0.436026777370955
"Gdf1",3.37178025425131,-0.316849227859475,5.13442923298235,-0.0617107011280067,0.950793217945722,NA
"Gdf11",14.3807194864668,-1.79214130227562,1.53198731986144,-1.16981470997926,0.242075542647732,0.653670064330864
"Gdf15",18.3280300204705,2.36069722507464,1.89533462399847,1.24553057554261,0.212936783650763,0.624006220791933
"Gdf3",10.8663301545833,3.72015097234833,3.15307436206198,1.17984879047239,0.238060360272481,0.650225632253079
"Gdf9",107.383752347144,0.245767476908312,0.735725621900799,0.334047734090535,0.738343538878547,0.935739800455698
"Gdi1",3868.74170291659,-0.0437849318836707,0.364343917210277,-0.120174730015873,0.904344735207246,0.979936007971921
"Gdi2",22218.0519786873,-0.026528934405441,0.146961696231018,-0.180515978556335,0.856747511370568,0.967379408351282
"Gdpd1",574.275767158035,0.0418174001195926,0.304855921032463,0.137171028130169,0.890895610616652,0.975999486160007
"Gdpd3",47.3219675815535,0.798130172740719,0.643865794386318,1.23959088943595,0.215126752124096,0.626754140031708
"Gdpd5",176.324920917227,0.630932018412581,0.588147053221926,1.07274535331985,0.283385385411479,0.697188857696475
"Gdpgp1",371.379674735441,-0.30816868949764,0.349478402441696,-0.881796091960367,0.377887085404304,0.770182223134488
"Gem",112.320756001441,1.10844225138732,0.915795414284013,1.2103601242139,0.226140736019285,0.638803853019282
"Gemin2",200.515400616542,-0.399403072420427,0.468766942847545,-0.852029091459044,0.394197945787396,0.781009879629316
"Gemin4",905.646597000933,0.77833743324269,0.433237388578202,1.79656108582188,0.0724053268759623,0.388012872995987
"Gemin5",562.228854964404,0.00083377555015998,0.367086026562891,0.00227133557211863,0.998187737972837,0.999393531652219
"Gemin6",326.896410618213,-0.0674218829640737,0.40334278503952,-0.167157776126992,0.867245906675526,0.970120284693005
"Gemin7",773.804448656998,0.0450187401513161,0.293731773433567,0.153264795378012,0.878189461844888,0.973037148877155
"Gemin8",111.130525813982,-0.349377423820839,0.581588839132359,-0.600729244292336,0.548020337573008,0.860520116800059
"Gen1",30.0187083794395,-0.325389276108275,1.6770366332095,-0.19402633768682,0.846155259274228,0.964633502990997
"Get4",1106.41672105979,0.159162904549143,0.203981534378682,0.780280945694156,0.435225525829661,0.805985811025916
"Gfap",100.981897245186,1.00271310462449,1.46275194809643,0.68549770583412,0.493029907825631,0.834328352640031
"Gfer",811.157129939861,0.0951126706630711,0.265599508414703,0.358105597524539,0.720264290254161,0.929209512545751
"Gfm1",751.148975412362,0.122698348079143,0.363599723060778,0.337454459663141,0.735774336721202,0.934849983530659
"Gfm2",3582.07790622921,-0.438917650050007,0.199903738321305,-2.19564503263334,0.0281173603343698,0.2329102992646
"Gfod2",130.933729263286,-1.2687783430855,0.548399104025663,-2.3136039679345,0.0206894558398852,0.19429046331451
"Gfpt1",956.501340124407,-0.360673094895434,0.329344004571593,-1.09512573445687,0.273461555775112,0.686568451088295
"Gfra1",4.019599693341,-3.03513223367828,4.94668955628787,-0.613568367115386,0.539500592199563,NA
"Gga1",1672.31671953762,0.292310675326897,0.204528870127733,1.42919029056554,0.152949547619616,0.543606115867862
"Gga2",1099.40865797848,0.401344299594813,0.291697119775748,1.37589394061676,0.168854471477427,0.564604274504463
"Gga3",1513.77639059841,-0.23492275225629,0.274279938592787,-0.856507236590389,0.391717271778487,0.779166792049982
"Ggact",77.2660778384574,0.483351656763978,0.616102532633381,0.784531195965076,0.432728484422129,0.804738521008373
"Ggct",91.5570230819469,1.52693901630007,0.594323676039666,2.56920442152832,0.0101932307864386,0.13026259939409
"Ggcx",1493.65554957308,-0.0246232025119107,0.301200780582768,-0.0817501284832971,0.934845414964264,0.987659877512763
"Ggh",1949.97490953853,0.416307921619596,0.206816749867194,2.01293136018685,0.0441218508778844,0.298832438479997
"Ggn",12.2781500584882,2.08771186496822,1.80111869781467,1.15911953359947,0.246407464716558,0.658452372977775
"Ggnbp1",23.7279861956468,0.411129851868305,1.04215270007257,0.394500586948225,0.693211493947145,0.919769415812484
"Ggnbp2",2273.14400664681,0.240050524372698,0.233428885933947,1.02836683391714,0.303777303530932,0.717067117700004
"Ggps1",1942.24641291836,-0.0672104236319268,0.248032889416655,-0.270973836534332,0.786411155103145,0.949849485294059
"Ggt5",1183.32969477312,-0.632098607765559,0.331918107262505,-1.90438121312149,0.0568605541413572,0.340963655340657
"Ggt7",6.43932816900546,11.2326273967098,3.21572736075942,3.49302852405285,0.000477575493146956,NA
"Ggta1",3431.71844257216,-0.542567580629978,0.219164018927121,-2.47562343164732,0.0133003778422794,0.150651680652286
"Ghdc",919.594376844505,0.44634617808933,0.34461654269602,1.29519661069505,0.195252413734203,0.599353937363439
"Ghitm",9856.70514301861,0.0182178464348864,0.18053858189631,0.100908327979166,0.919623232084512,0.984074935215456
"Ghr",27.5534649440434,-0.992317579519495,1.9220734375894,-0.516274539834453,0.60566267576033,0.880702408607125
"Gid4",642.273220573239,-0.0811297606833481,0.319745926951553,-0.253731959799571,0.799702641507119,0.955296182861682
"Gid8",575.42265316638,-0.0203895242084422,0.332799718316528,-0.0612666510404002,0.95114684950443,0.991553695108266
"Gigyf1",322.103423724675,0.637270078446126,0.531600120551886,1.19877715186471,0.230614609059002,0.642562075002717
"Gigyf2",833.521250513429,-0.302974046428001,0.264803254528064,-1.14414774458858,0.252562370011373,0.661870782130194
"Gimap1",738.83782002229,-0.296760733816827,0.248232524339472,-1.19549496830234,0.231893700980375,0.644154988960533
"Gimap1os",15.2319676633908,-0.460988937527043,0.980804945431808,-0.470010820881504,0.638347286598942,0.895232106088796
"Gimap5",66.6385850936954,-0.294335467990578,0.955545501138404,-0.308028730855743,0.758060470471809,0.940964059697898
"Gimap6",1459.6730285661,-0.685426799349702,0.331424847755631,-2.06812133728454,0.0386286147503413,0.277571167109083
"Gimap9",405.501500869031,-0.124761587690934,0.366503487092973,-0.340410370118212,0.733547510295866,0.933835041088126
"Gin1",303.971287744243,0.139684186294145,0.409450760737886,0.34115014475102,0.732990552968843,0.933784373133695
"Ginm1",2493.26842366807,-0.230303515728209,0.207699331027206,-1.10883128313034,0.26750297235524,0.679553100376803
"Gins1",77.6586229709934,0.00241402241317594,0.615416646666525,0.00392258224773699,0.99687024021214,0.999306175714794
"Gins2",376.261004940227,0.254821827986144,0.340130014670964,0.749189477537448,0.453743010409909,0.816124488777589
"Gins3",192.826578294309,-0.964384932175134,0.571221813116639,-1.68828449829911,0.0913566294915364,0.432430349316344
"Gins4",733.002094354411,-0.209852799898648,0.23215157701191,-0.903947337337633,0.366023326635465,0.761487423121377
"Gipc1",1152.0251917236,0.335575375086468,0.184374527498686,1.82007449531693,0.0687476610262045,0.375454515782874
"Git1",1444.04125336667,-0.237900408379246,0.194322667498812,-1.22425454241307,0.220856219452902,0.633337045879187
"Git2",6199.29667194002,-0.343362018475841,0.17903594168076,-1.91783848121453,0.0551314947162385,0.33670807414345
"Gja1",43.8447394141883,-0.529368771566137,1.47594436199628,-0.358664449146405,0.719846126661269,0.929049148652971
"Gja5",15.1892361764603,-0.561032572807832,1.1723945468819,-0.478535638279752,0.632269015142222,0.892549737418294
"Gjb1",6.01620784701065,0.813710649672861,2.82309479919203,0.288233554858216,0.773167965103931,NA
"Gjb6",7.72617142359184,7.77490658385138,3.76387670583187,2.06566452397463,0.0388601672582011,NA
