course_name,lesson_name,question_number,correct,attempt,skipped,datetime,student_id
Exploratory_Data_Analysis,Lattice_Plotting_System,30,TRUE,1,FALSE,2025-07-15 01:57:39.11165,1
Exploratory_Data_Analysis,Lattice_Plotting_System,33,TRUE,1,FALSE,2025-07-15 01:58:10.45508,1
Exploratory_Data_Analysis,Lattice_Plotting_System,34,TRUE,1,FALSE,2025-07-15 01:58:32.39657,1
Exploratory_Data_Analysis,Lattice_Plotting_System,35,TRUE,1,FALSE,2025-07-15 01:58:38.88788,1
Exploratory_Data_Analysis,Lattice_Plotting_System,36,TRUE,1,FALSE,2025-07-15 01:58:46.99217,1
Exploratory_Data_Analysis,Lattice_Plotting_System,37,TRUE,1,FALSE,2025-07-15 01:59:01.93802,1
Exploratory_Data_Analysis,Lattice_Plotting_System,38,TRUE,1,FALSE,2025-07-15 01:59:13.53283,1
Exploratory_Data_Analysis,Lattice_Plotting_System,39,TRUE,1,FALSE,2025-07-15 01:59:26.31637,1
Exploratory_Data_Analysis,Lattice_Plotting_System,41,TRUE,1,FALSE,2025-07-15 02:01:20.53738,1
Exploratory_Data_Analysis,Lattice_Plotting_System,42,FALSE,1,FALSE,2025-07-15 02:01:40.92889,1
Exploratory_Data_Analysis,Lattice_Plotting_System,42,TRUE,2,FALSE,2025-07-15 02:01:47.59438,1
Exploratory_Data_Analysis,Lattice_Plotting_System,43,TRUE,1,FALSE,2025-07-15 02:02:03.18031,1
Exploratory_Data_Analysis,Lattice_Plotting_System,45,TRUE,1,FALSE,2025-07-15 02:02:20.71296,1
Exploratory_Data_Analysis,Lattice_Plotting_System,46,TRUE,1,FALSE,2025-07-15 02:02:29.48345,1
Exploratory_Data_Analysis,Lattice_Plotting_System,48,TRUE,1,FALSE,2025-07-15 02:02:41.86019,1
Exploratory_Data_Analysis,Lattice_Plotting_System,49,TRUE,1,FALSE,2025-07-15 02:02:55.4559,1
Exploratory_Data_Analysis,Lattice_Plotting_System,50,TRUE,1,FALSE,2025-07-15 02:03:12.76776,1
Exploratory_Data_Analysis,Lattice_Plotting_System,51,FALSE,1,FALSE,2025-07-15 02:03:51.14561,1
Exploratory_Data_Analysis,Lattice_Plotting_System,51,TRUE,2,FALSE,2025-07-15 02:04:07.88425,1
Exploratory_Data_Analysis,Lattice_Plotting_System,52,TRUE,1,FALSE,2025-07-15 02:04:35.39045,1
Exploratory_Data_Analysis,Lattice_Plotting_System,53,TRUE,1,FALSE,2025-07-15 02:05:06.60916,1
Exploratory_Data_Analysis,Lattice_Plotting_System,54,TRUE,1,FALSE,2025-07-15 02:05:33.99447,1
Exploratory_Data_Analysis,Lattice_Plotting_System,56,FALSE,1,FALSE,2025-07-15 02:05:59.24768,1
Exploratory_Data_Analysis,Lattice_Plotting_System,56,TRUE,2,FALSE,2025-07-15 02:06:01.31378,1
Exploratory_Data_Analysis,Lattice_Plotting_System,57,TRUE,1,FALSE,2025-07-15 02:06:27.31079,1
Exploratory_Data_Analysis,Lattice_Plotting_System,58,FALSE,1,FALSE,2025-07-15 02:06:54.03742,1
Exploratory_Data_Analysis,Lattice_Plotting_System,58,FALSE,2,FALSE,2025-07-15 02:07:04.50857,1
Exploratory_Data_Analysis,Lattice_Plotting_System,58,FALSE,3,FALSE,2025-07-15 02:07:19.73753,1
Exploratory_Data_Analysis,Lattice_Plotting_System,58,FALSE,4,FALSE,2025-07-15 02:07:23.87976,1
Exploratory_Data_Analysis,Lattice_Plotting_System,58,TRUE,5,FALSE,2025-07-15 02:07:47.35493,1
Exploratory_Data_Analysis,Lattice_Plotting_System,60,FALSE,1,FALSE,2025-07-15 02:07:54.07591,1
Exploratory_Data_Analysis,Lattice_Plotting_System,60,TRUE,2,FALSE,2025-07-15 02:07:59.29272,1
Exploratory_Data_Analysis,Lattice_Plotting_System,61,FALSE,1,FALSE,2025-07-15 02:08:06.32679,1
Exploratory_Data_Analysis,Lattice_Plotting_System,61,TRUE,2,FALSE,2025-07-15 02:08:12.03643,1
Exploratory_Data_Analysis,Lattice_Plotting_System,62,TRUE,1,FALSE,2025-07-15 02:08:20.61737,1
Exploratory_Data_Analysis,Lattice_Plotting_System,63,TRUE,1,FALSE,2025-07-15 02:08:27.46215,1
Exploratory_Data_Analysis,Lattice_Plotting_System,64,FALSE,1,FALSE,2025-07-15 02:08:33.0503,1
Exploratory_Data_Analysis,Lattice_Plotting_System,64,TRUE,2,FALSE,2025-07-15 02:08:35.36327,1
Exploratory_Data_Analysis,Lattice_Plotting_System,65,TRUE,1,FALSE,2025-07-15 02:08:46.80991,1
Exploratory_Data_Analysis,Lattice_Plotting_System,66,TRUE,1,FALSE,2025-07-15 02:08:52.01925,1
Exploratory_Data_Analysis,Lattice_Plotting_System,68,NA,1,FALSE,2025-07-15 02:08:56.09386,1
Exploratory_Data_Analysis,Working_with_Colors,6,TRUE,1,FALSE,2025-07-15 02:09:39.99967,1
Exploratory_Data_Analysis,Working_with_Colors,9,TRUE,1,FALSE,2025-07-15 02:10:19.88263,1
Exploratory_Data_Analysis,Working_with_Colors,13,TRUE,1,FALSE,2025-07-15 02:11:02.48894,1
Exploratory_Data_Analysis,Working_with_Colors,14,TRUE,1,FALSE,2025-07-15 02:11:13.00006,1
Exploratory_Data_Analysis,Working_with_Colors,17,TRUE,1,FALSE,2025-07-15 02:11:33.10344,1
Exploratory_Data_Analysis,Working_with_Colors,18,TRUE,1,FALSE,2025-07-15 02:11:39.73849,1
Exploratory_Data_Analysis,Working_with_Colors,19,FALSE,1,FALSE,2025-07-15 02:12:08.51205,1
Exploratory_Data_Analysis,Working_with_Colors,19,TRUE,2,FALSE,2025-07-15 02:12:15.77895,1
Exploratory_Data_Analysis,Working_with_Colors,20,TRUE,1,FALSE,2025-07-15 02:17:19.88961,1
Exploratory_Data_Analysis,Working_with_Colors,25,TRUE,1,FALSE,2025-07-15 02:18:27.14659,1
Exploratory_Data_Analysis,Working_with_Colors,26,TRUE,1,FALSE,2025-07-15 02:18:34.56027,1
Exploratory_Data_Analysis,Working_with_Colors,28,TRUE,1,FALSE,2025-07-15 02:20:37.47826,1
Exploratory_Data_Analysis,Working_with_Colors,29,TRUE,1,FALSE,2025-07-15 02:20:55.53965,1
Exploratory_Data_Analysis,Working_with_Colors,31,TRUE,1,FALSE,2025-07-15 02:22:24.65087,1
Exploratory_Data_Analysis,Working_with_Colors,32,TRUE,1,FALSE,2025-07-15 02:22:30.02033,1
Exploratory_Data_Analysis,Working_with_Colors,34,TRUE,1,FALSE,2025-07-15 02:22:38.73617,1
Exploratory_Data_Analysis,Working_with_Colors,36,TRUE,1,FALSE,2025-07-15 02:22:58.60919,1
Exploratory_Data_Analysis,Working_with_Colors,37,TRUE,1,FALSE,2025-07-15 02:23:09.73509,1
Exploratory_Data_Analysis,Working_with_Colors,38,TRUE,1,FALSE,2025-07-15 02:23:19.25259,1
Exploratory_Data_Analysis,Working_with_Colors,41,TRUE,1,FALSE,2025-07-15 02:23:34.31849,1
Exploratory_Data_Analysis,Working_with_Colors,43,FALSE,1,FALSE,2025-07-15 02:23:57.42664,1
Exploratory_Data_Analysis,Working_with_Colors,43,TRUE,2,FALSE,2025-07-15 02:24:05.53082,1
Exploratory_Data_Analysis,Working_with_Colors,44,FALSE,1,FALSE,2025-07-15 02:24:26.82889,1
Exploratory_Data_Analysis,Working_with_Colors,44,TRUE,2,FALSE,2025-07-15 02:24:40.74525,1
Exploratory_Data_Analysis,Working_with_Colors,45,TRUE,1,FALSE,2025-07-15 02:25:39.57875,1
Exploratory_Data_Analysis,Working_with_Colors,46,TRUE,1,FALSE,2025-07-15 02:25:44.31627,1
Exploratory_Data_Analysis,Working_with_Colors,49,FALSE,1,FALSE,2025-07-15 02:26:10.06427,1
Exploratory_Data_Analysis,Working_with_Colors,49,TRUE,2,FALSE,2025-07-15 02:26:24.35457,1
Exploratory_Data_Analysis,Working_with_Colors,50,FALSE,1,FALSE,2025-07-15 02:26:56.14305,1
Exploratory_Data_Analysis,Working_with_Colors,50,FALSE,2,FALSE,2025-07-15 02:27:37.48032,1
